Date,Open,High,Low,Close,Volume,Size
2019/9/18,2984.0837,2996.4022,2982.4003,2985.6586,16804669900,1.99954E+11
2019/9/19,2992.9222,2999.2789,2975.3978,2999.2789,16269061500,1.93207E+11
2019/9/20,3004.8142,3011.34,2996.1929,3006.4467,18214530200,2.18391E+11
2019/9/23,2998.3995,2998.3995,2960.827,2977.0767,16813945000,1.99131E+11
2019/9/24,2979.4752,3002.8967,2973.7601,2985.3406,16390276100,2.06246E+11
2019/9/25,2977.6676,2977.6676,2955.4325,2955.4325,16854313500,2.03783E+11
2019/9/26,2964.4776,2970.0354,2928.2589,2929.0875,18893254100,2.16278E+11
2019/9/27,2929.486,2939.0789,2920.93,2932.167,13290577700,1.53311E+11
2019/9/30,2927.9165,2936.482,2905.1892,2905.1892,11664681100,1.42592E+11
2019/10/8,2905.7559,2933.0163,2905.7559,2913.5704,12553581200,1.51981E+11
2019/10/9,2902.0751,2924.8566,2891.5394,2924.8566,13042414400,1.5094E+11
2019/10/10,2923.7069,2949.2404,2918.2284,2947.7106,13423975200,1.5716E+11
2019/10/11,2954.8189,2980.7875,2943.0137,2973.6558,16120374600,1.82747E+11
2019/10/14,2993.9617,3026.3834,2989.8125,3007.8834,20861480200,2.21202E+11
2019/10/15,3005.6646,3005.6646,2986.3033,2991.0459,15537690400,1.69532E+11
2019/10/16,2992.6103,3010.4241,2975.9233,2978.7124,14988549600,1.66792E+11
2019/10/17,2979.9929,2986.7191,2969.568,2977.3342,12252761400,1.36051E+11
2019/10/18,2982.3417,2987.2035,2933.2424,2938.1413,14999067800,1.62018E+11
2019/10/21,2933.8969,2940.3246,2917.6884,2939.6179,13247510700,1.45686E+11
2019/10/22,2945.6001,2954.6415,2934.3873,2954.3799,11748204800,1.30382E+11
2019/10/23,2952.9693,2957.2995,2934.6274,2941.6188,12381288100,1.39654E+11
2019/10/24,2944.0067,2953.0441,2927.0612,2940.9215,12654029000,1.41667E+11
2019/10/25,2940.4741,2958.2409,2920.5195,2954.9327,13686070600,1.60224E+11
2019/10/28,2958.686,2980.128,2956.9607,2980.0498,17373148100,1.98817E+11
2019/10/29,2979.0365,2979.0365,2954.176,2954.176,16611005800,1.95288E+11
2019/10/30,2949.4631,2953.2986,2934.8279,2939.3209,15879811000,1.8153E+11
2019/10/31,2944.8427,2946.7523,2923.5167,2929.0561,16157148300,1.81802E+11
2019/11/1,2924.3402,2959.833,2917.1455,2958.1992,15990737300,1.75631E+11
2019/11/4,2964.576,2983.0581,2964.576,2975.4919,16724836400,1.8871E+11
2019/11/5,2977.7048,3008.3144,2968.0324,2991.5622,17989159300,2.03692E+11
2019/11/6,2992.0399,2995.5629,2969.7242,2978.5955,16526354700,1.83985E+11
2019/11/7,2978.1531,2988.955,2969.1201,2978.7144,13695267800,1.55835E+11
2019/11/8,2993.9773,2998.7594,2962.8447,2964.1849,14974210700,1.73867E+11
2019/11/11,2949.9619,2949.9619,2906.769,2909.9746,15791610500,1.66285E+11
2019/11/12,2912.9956,2918.303,2891.5105,2914.8232,12972915400,1.39061E+11
2019/11/13,2913.0197,2913.8612,2893.9712,2905.2409,12976584100,1.46944E+11
2019/11/14,2907.7358,2917.374,2899.6186,2909.8697,12914544800,1.51576E+11
2019/11/15,2911.35,2917.8293,2891.2043,2891.3431,13551946300,1.52576E+11
2019/11/18,2889.5495,2911.3784,2884.0883,2909.2002,12443317700,1.44677E+11
2019/11/19,2904.2783,2933.9908,2902.855,2933.9908,13541760400,1.55771E+11
2019/11/20,2928.1068,2930.4929,2907.4229,2911.0534,13735753000,1.58543E+11
2019/11/21,2902.5529,2910.3608,2891.5314,2903.6379,12345860700,1.39851E+11
2019/11/22,2906.2433,2925.0178,2873.99,2885.2884,15862336500,1.80594E+11
2019/11/25,2885.6133,2906.6091,2880.6542,2906.1688,17858742900,1.74235E+11
2019/11/26,2912.5209,2915.0411,2897.9276,2907.0602,17000466300,1.65497E+11
2019/11/27,2905.3959,2914.4865,2893.4175,2903.1947,13386220500,1.3745E+11
2019/11/28,2902.3644,2909.8398,2883.4339,2889.6934,11952246800,1.22617E+11
2019/11/29,2885.9744,2892.3882,2858.5808,2871.9813,12261296800,1.40371E+11
2019/12/2,2874.4484,2888.8897,2870.2424,2875.8072,12875580600,1.39352E+11
2019/12/3,2869.8822,2884.8559,2857.3204,2884.6988,12377874200,1.35279E+11
2019/12/4,2876.9079,2882.4981,2869.4219,2878.1157,12554365300,1.35879E+11
2019/12/5,2886.5164,2902.002,2885.0798,2899.4685,14316309600,1.59737E+11
2019/12/6,2902.278,2912.0136,2894.7513,2912.0136,13412887800,1.49507E+11
2019/12/9,2914.4576,2919.5888,2905.2503,2914.4775,16079652700,1.74546E+11
2019/12/10,2908.9439,2919.2011,2902.7896,2917.3157,17012399800,1.80617E+11
2019/12/11,2922.602,2928.2564,2915.0008,2924.4173,16554108700,1.75716E+11
2019/12/12,2926.3416,2926.3416,2913.4755,2915.6983,15176080400,1.66044E+11
2019/12/13,2937.7763,2969.9809,2935.849,2967.6764,21197858500,2.34037E+11
2019/12/16,2970.9694,2984.6414,2958.7064,2984.3925,21186211900,2.37667E+11
2019/12/17,2985.2619,3039.3834,2982.4956,3022.4219,29303225400,3.02091E+11
2019/12/18,3021.4657,3033.2337,3011.7207,3017.0444,24408969100,2.59174E+11
2019/12/19,3017.153,3021.4176,3007.992,3017.0658,20862426400,2.20688E+11
2019/12/20,3019.6395,3027.4835,3002.2601,3004.9376,21507575500,2.23305E+11
2019/12/23,2999.0357,3009.338,2960.435,2962.7513,20571661700,2.18484E+11
2019/12/24,2965.8258,2983.8194,2960.6839,2982.6806,16303025000,1.67367E+11
2019/12/25,2980.4276,2988.2924,2970.6572,2981.8805,17565402800,1.89609E+11
2019/12/26,2981.2485,3007.3546,2980.3966,3007.3546,18244042600,1.95586E+11
2019/12/27,3006.8517,3036.1127,3003.6309,3005.0355,24710277900,2.58119E+11
2019/12/30,2998.1689,3041.3969,2983.3436,3040.0239,24806653000,2.67383E+11
2019/12/31,3036.3858,3051.677,3030.5122,3050.124,21742902200,2.26764E+11
2020/1/2,3066.3357,3098.1001,3066.3357,3085.1976,29247020800,3.27197E+11
2020/1/3,3089.022,3093.8192,3074.5178,3083.7858,26149666700,2.89992E+11
2020/1/6,3070.9088,3107.2032,3065.3088,3083.4083,31257584200,3.31183E+11
2020/1/7,3085.4882,3105.4507,3084.329,3104.8015,27658311100,2.88159E+11
2020/1/8,3094.2389,3094.2389,3059.1313,3066.8925,29787255300,3.06517E+11
2020/1/9,3082.6398,3097.3291,3080.1313,3094.8819,24343564900,2.71716E+11
2020/1/10,3102.2938,3105.2248,3081.3961,3092.2907,21044246200,2.41556E+11
2020/1/13,3091.493,3115.5696,3075.3837,3115.5696,21062100400,2.58524E+11
2020/1/14,3120.6669,3127.1692,3105.6049,3106.8204,22997376900,2.71542E+11
2020/1/15,3103.1749,3107.9426,3082.0425,3090.0379,20231302300,2.32913E+11
2020/1/16,3095.7342,3096.3717,3070.884,3074.0814,20337547500,2.36843E+11
2020/1/17,3081.4641,3091.9516,3067.2525,3075.4955,19030429900,2.42273E+11
2020/1/20,3082.1134,3096.3105,3070.4801,3095.7873,21049334100,2.71122E+11
2020/1/21,3085.7895,3085.7895,3051.2301,3052.1419,23483073900,2.86268E+11
2020/1/22,3038.4868,3069.2527,3006.2677,3060.7545,22385286500,2.78457E+11
2020/1/23,3037.9524,3045.0406,2955.346,2976.5281,27276323400,3.2749E+11
2020/2/3,2716.6978,2766.5773,2716.6978,2746.6056,21591210300,2.5702E+11
2020/2/4,2685.2693,2786.1642,2685.2693,2783.2875,36404620000,3.74068E+11
2020/2/5,2792.3713,2842.7426,2778.8641,2818.0878,30976182300,3.49184E+11
2020/2/6,2826.8851,2876.5878,2807.609,2866.5097,31639214200,3.58583E+11
2020/2/7,2858.9324,2875.9636,2838.7702,2875.9636,30947964200,3.62384E+11
2020/2/10,2860.499,2891.8479,2851.0503,2890.4878,29492978400,3.4152E+11
2020/2/11,2894.5414,2913.8159,2882.2428,2901.6744,26916833500,3.02957E+11
2020/2/12,2895.5561,2926.8991,2892.424,2926.8991,24873342900,2.97534E+11
2020/2/13,2927.1443,2935.406,2901.2425,2906.0735,27480484400,3.34526E+11
2020/2/14,2899.8659,2926.9427,2899.5739,2917.0077,25065062700,3.0808E+11
2020/2/17,2924.9913,2983.6371,2924.9913,2983.6224,31319800700,3.67014E+11
2020/2/18,2981.4097,2990.6003,2960.7751,2984.9716,31166591300,3.74999E+11
2020/2/19,2979.5223,2998.2718,2971.8219,2975.4019,31514115100,3.81331E+11
2020/2/20,2981.8802,3031.3706,2968.4451,3030.1542,34573288100,4.13761E+11
2020/2/21,3022.2455,3058.898,3020.141,3039.6692,36455727600,4.45062E+11
2020/2/24,3027.8925,3042.1821,3007.3557,3031.2333,37043004400,4.51601E+11
2020/2/25,2982.0696,3016.9458,2943.7168,3013.0501,44162276200,5.13129E+11
2020/2/26,2978.4195,3028.7788,2974.9423,2987.9287,46904955200,4.95341E+11
2020/2/27,2992.4919,3009.4575,2980.4774,2991.3288,35052365800,3.95956E+11
2020/2/28,2924.6407,2948.1261,2878.5443,2880.3038,40121691400,4.32658E+11
2020/3/2,2899.31,2982.5068,2899.31,2970.9312,36733336900,3.97244E+11
2020/3/3,3006.8888,3026.842,2976.623,2992.8968,41010804700,4.47054E+11
2020/3/4,2981.806,3012.0035,2974.3583,3011.6657,35333827800,3.89894E+11
2020/3/5,3036.1545,3074.2571,3022.9262,3071.6771,44542580600,4.8277E+11
2020/3/6,3039.9395,3052.4439,3029.4632,3034.5113,36206153300,3.77389E+11
2020/3/9,2987.1805,2989.2051,2940.7138,2943.2907,41456073600,4.38144E+11
2020/3/10,2918.9347,3000.2963,2904.7989,2996.7618,39329664800,4.25017E+11
2020/3/11,3001.7616,3010.0286,2968.5174,2968.5174,35247097000,3.78767E+11
2020/3/12,2936.0163,2944.4651,2906.2838,2923.4856,30777845700,3.28209E+11
2020/3/13,2804.2322,2910.8812,2799.9841,2887.4265,36645043600,3.9302E+11
2020/3/16,2897.3009,2898.0349,2784.6616,2789.2537,35187866500,3.75627E+11
2020/3/17,2796.284,2826.9068,2715.2213,2779.6407,30614967700,3.23013E+11
2020/3/18,2792.3221,2815.8737,2728.7563,2728.7563,29115985200,3.18611E+11
2020/3/19,2719.4063,2736.82,2646.8048,2702.1296,30230274700,3.30518E+11
2020/3/20,2727.0186,2751.8964,2702.4933,2745.6182,25201950700,2.81583E+11
2020/3/23,2677.591,2703.3295,2656.5008,2660.1674,24982025000,2.68423E+11
2020/3/24,2703.0193,2723.4066,2667.1333,2722.4381,25702193000,2.78999E+11
2020/3/25,2775.3032,2788.6354,2757.8016,2781.5913,27314446600,2.93191E+11
2020/3/26,2761.8961,2788.5038,2753.4282,2764.9109,23408402200,2.4828E+11
2020/3/27,2792.9843,2805.5479,2771.7563,2772.2033,24076406600,2.53631E+11
2020/3/30,2739.7191,2759.0989,2723.0543,2747.2138,23970660400,2.50687E+11
2020/3/31,2767.3072,2771.1683,2743.1154,2750.2962,21859867400,2.24271E+11
2020/4/1,2743.5409,2773.3641,2731.0794,2734.5215,21725342700,2.25625E+11
2020/4/2,2720.2284,2780.6379,2719.9043,2780.6379,21786460000,2.33112E+11
2020/4/3,2773.5764,2780.5868,2754.0731,2763.9874,20083740400,2.14062E+11
2020/4/7,2806.9676,2823.2767,2801.8386,2820.7634,27019818600,2.86628E+11
2020/4/8,2805.9166,2823.2139,2800.2963,2815.3686,24351530500,2.5316E+11
2020/4/9,2825.8393,2832.395,2820.4326,2825.9036,23818484300,2.47393E+11
2020/4/10,2827.1873,2833.0148,2789.9756,2796.6312,23345476800,2.46376E+11
2020/4/13,2784.5979,2792.8906,2774.0808,2783.0476,17712455400,1.8412E+11
2020/4/14,2794.801,2827.2981,2789.4279,2827.283,20269656900,2.23606E+11
2020/4/15,2826.6618,2829.7503,2808.7039,2811.1741,20562114600,2.31632E+11
2020/4/16,2798.4295,2823.3382,2796.8388,2819.935,20300377300,2.22433E+11
2020/4/17,2835.5581,2854.9599,2830.0217,2838.4945,24573675000,2.80025E+11
2020/4/20,2840.4085,2852.99,2833.2615,2852.5528,21184707800,2.33759E+11
2020/4/21,2842.2372,2842.2372,2808.0214,2827.0133,23323587000,2.48689E+11
2020/4/22,2814.0661,2843.9804,2808.4819,2843.9804,21732000000,2.32797E+11
2020/4/23,2850.5104,2853.6357,2835.8961,2838.4994,24877903700,2.62662E+11
2020/4/24,2834.9387,2834.9387,2802.4989,2808.5293,23518507600,2.44122E+11
2020/4/27,2812.2422,2832.6662,2802.9579,2815.4947,21013098100,2.25294E+11
2020/4/28,2819.9914,2821.745,2758.2459,2810.0243,25387274500,2.70535E+11
2020/4/29,2801.383,2831.7642,2800.7379,2822.4424,20206180700,2.2272E+11
2020/4/30,2832.3843,2865.59,2832.3843,2860.0822,24245527800,2.77441E+11
2020/5/6,2831.6326,2879.2634,2830.6536,2878.1402,24982661600,3.0389E+11
2020/5/7,2876.4727,2882.0222,2864.5813,2871.5232,22673695700,2.68607E+11
2020/5/8,2882.7078,2903.7967,2879.2034,2895.3444,22682207500,2.76563E+11
2020/5/11,2901.5739,2914.2838,2884.3806,2894.802,22512041000,2.71931E+11
2020/5/12,2894.6171,2897.9018,2871.23,2891.5564,19708298500,2.38476E+11
2020/5/13,2882.9552,2900.2587,2875.5354,2898.0495,18506131000,2.23867E+11
2020/5/14,2887.0577,2887.0577,2869.1832,2870.3422,19777620200,2.37337E+11
2020/5/15,2880.7067,2884.2199,2863.3698,2868.4587,18898359200,2.46878E+11
2020/5/18,2872.5244,2889.9795,2862.2709,2875.4176,22602288200,2.8909E+11
2020/5/19,2897.6867,2900.2187,2887.5768,2898.576,19722240500,2.56278E+11
2020/5/20,2896.4657,2896.4657,2876.1766,2883.7378,21051998500,2.69177E+11
2020/5/21,2890.7213,2891.5177,2864.2073,2867.9237,20353203800,2.5057E+11
2020/5/22,2863.0462,2863.0462,2808.0177,2813.7654,20906371200,2.4523E+11
2020/5/25,2816.241,2821.4978,2802.4653,2817.9697,17288555700,2.02115E+11
2020/5/26,2827.8967,2848.3371,2825.901,2846.5473,17456236900,2.07428E+11
2020/5/27,2847.3198,2848.9965,2831.9281,2836.8036,19814934300,2.27934E+11
2020/5/28,2838.2072,2861.9241,2820.1455,2846.2217,20754601900,2.39234E+11
2020/5/29,2835.584,2855.3756,2829.6271,2852.3512,20679280400,2.33799E+11
2020/6/1,2871.9641,2917.1508,2871.9641,2915.4311,26019605000,3.07416E+11
2020/6/2,2916.3168,2926.3588,2909.1277,2921.398,25610804900,2.94403E+11
2020/6/3,2930.3906,2942.7597,2922.6612,2923.3711,25566398000,3.00448E+11
2020/6/4,2931.8376,2932.9677,2910.7516,2919.2506,22660587300,2.54346E+11
2020/6/5,2923.1891,2930.7993,2909.1181,2930.7993,21736067300,2.53141E+11
2020/6/8,2941.9816,2950.0656,2934.2103,2937.7712,23112436000,2.74612E+11
2020/6/9,2939.5351,2957.1186,2932.9385,2956.1116,20904858500,2.51415E+11
2020/6/10,2951.2784,2951.3298,2934.8428,2943.7525,20792596900,2.43968E+11
2020/6/11,2939.7914,2952.651,2912.1932,2920.8968,23372294700,2.89023E+11
2020/6/12,2876.8029,2930.255,2872.6165,2919.7408,23600864200,2.74322E+11
2020/6/15,2908.2767,2922.5364,2890.0306,2890.0306,24320504600,2.93362E+11
2020/6/16,2912.8251,2931.7791,2909.1341,2931.7493,22331306500,2.70949E+11
2020/6/17,2932.6708,2936.6162,2919.0353,2935.873,23465439100,2.78007E+11
2020/6/18,2929.8799,2942.8983,2920.1054,2939.3151,25869137700,2.89368E+11
2020/6/19,2938.7887,2973.3164,2935.8239,2967.6341,26431396100,3.19089E+11
2020/6/22,2966.9008,2983.4382,2959.035,2965.2717,26788383400,3.46029E+11
2020/6/23,2960.8875,2972.4025,2949.8469,2970.6203,22521220800,3.05379E+11
2020/6/24,2972.9827,2982.9425,2971.2235,2979.5505,21320073200,2.97009E+11
2020/6/29,2973.0757,2977.9122,2951.7702,2961.5164,22062272900,2.93886E+11
2020/6/30,2965.1054,2990.8253,2965.1054,2984.6741,21495721400,2.97312E+11
2020/7/1,2991.1813,3026.1862,2984.9841,3025.981,27331314000,3.69884E+11
2020/7/2,3023.7189,3092.4432,3021.6736,3090.5693,39112799600,4.78216E+11
2020/7/3,3103.9952,3152.8126,3103.9952,3152.8126,45879385100,5.35489E+11
2020/7/6,3187.8393,3337.2723,3187.8393,3332.8807,64387890600,7.24154E+11
2020/7/7,3380.9536,3407.0811,3336.2416,3345.3369,65784015900,7.93638E+11
2020/7/8,3337.5518,3421.5312,3327.7062,3403.4401,58708168500,6.96808E+11
2020/7/9,3403.4832,3456.9721,3393.6379,3450.5935,62000182300,7.51407E+11
2020/7/10,3418.9347,3433.1085,3372.5066,3383.3222,55612001100,7.03198E+11
2020/7/13,3379.3867,3458.7914,3369.0378,3443.2863,55800687500,7.17397E+11
2020/7/14,3435.0237,3451.2224,3366.0828,3414.6186,54321149200,7.07327E+11
2020/7/15,3422.0778,3432.4506,3345.7488,3361.3044,49203054200,6.74727E+11
2020/7/16,3356.359,3373.5317,3209.7272,3210.0986,49061312300,6.79468E+11
2020/7/17,3214.4022,3252.7786,3181.2745,3214.1287,35965241300,4.86536E+11
2020/7/20,3243.9105,3314.149,3220.684,3314.149,41855530600,5.44046E+11
2020/7/21,3330.5467,3336.6791,3300.5719,3320.8947,35925202900,4.88862E+11
2020/7/22,3315.1816,3381.9757,3311.7862,3333.1635,39333533500,5.40577E+11
2020/7/23,3306.1489,3336.3002,3257.8269,3325.1102,40704249900,5.46887E+11
2020/7/24,3310.6449,3319.1268,3184.9645,3196.7684,42705402600,5.84312E+11
2020/7/27,3210.3863,3221.9846,3174.6583,3205.2268,29931902100,4.02232E+11
2020/7/28,3226.1329,3245.2967,3208.4939,3227.9604,28937786100,3.89874E+11
2020/7/29,3221.9883,3294.5521,3209.9902,3294.5521,32492406200,4.53094E+11
2020/7/30,3299.5718,3312.4508,3282.1617,3286.822,34070412100,4.76974E+11
2020/7/31,3280.7959,3333.7859,3261.6135,3310.0065,35375897900,4.95778E+11
2020/8/3,3332.1826,3368.1028,3327.6773,3367.9658,40746086700,5.72431E+11
2020/8/4,3376.4402,3391.0743,3352.5017,3371.6875,44232855100,6.04942E+11
2020/8/5,3363.3324,3383.6365,3333.877,3377.5648,38582302700,5.26515E+11
2020/8/6,3380.7621,3392.7048,3334.3341,3386.4631,41530251000,5.70488E+11
2020/8/7,3370.5878,3374.133,3307.7127,3354.0352,40392963300,5.61436E+11
2020/8/10,3341.5276,3399.9323,3335.0427,3379.2524,38137963000,5.27084E+11
2020/8/11,3379.4874,3409.0589,3336.0945,3340.29,40045270600,5.14021E+11
2020/8/12,3327.4929,3335.729,3263.2653,3319.2656,37832895900,4.80731E+11
2020/8/13,3328.1754,3338.1518,3309.4629,3320.7261,32429127800,3.87162E+11
2020/8/14,3315.6687,3362.0267,3302.7357,3360.0988,30599837600,3.67467E+11
2020/8/17,3373.9018,3450.8987,3369.3742,3438.801,43459826000,5.37425E+11
2020/8/18,3441.9337,3456.7206,3432.6402,3451.0894,38072927500,4.93052E+11
2020/8/19,3444.5646,3454.4613,3406.1642,3408.1288,40572221400,4.98262E+11
2020/8/20,3385.9645,3394.557,3352.7767,3363.8988,33560098200,4.01816E+11
2020/8/21,3380.2269,3393.9175,3358.0005,3380.6825,28748834000,3.61282E+11
2020/8/24,3391.1132,3396.5663,3368.0258,3385.6383,26622784100,3.45683E+11
2020/8/25,3392.8797,3408.8697,3364.1602,3373.5781,27711342100,3.55998E+11
2020/8/26,3371.8083,3382.6032,3320.1355,3329.7388,29445103600,3.81929E+11
2020/8/27,3333.4909,3351.8324,3312.9859,3350.1128,23709935300,3.17153E+11
2020/8/28,3346.2893,3405.8768,3339.6494,3403.8066,27132554900,3.79367E+11
2020/8/31,3416.5497,3442.7363,3395.4675,3395.6775,32347389000,4.3693E+11
2020/9/1,3389.7424,3410.6068,3381.7108,3410.6068,24699924900,3.26851E+11
2020/9/2,3420.4693,3421.3959,3377.2111,3404.8017,26154631900,3.45639E+11
2020/9/3,3404.0319,3425.6294,3374.2634,3384.9806,25534627900,3.50707E+11
2020/9/4,3336.4076,3360.1061,3328.5518,3355.3666,22163655000,3.0818E+11
2020/9/7,3349.9184,3368.2446,3285.6326,3292.5907,26061656700,3.57726E+11
2020/9/8,3301.2173,3324.3929,3276.4431,3316.417,27106627800,3.2023E+11
2020/9/9,3280.9974,3289.6148,3238.5606,3254.6279,35150974700,3.41055E+11
2020/9/10,3282.232,3285.4731,3227.6435,3234.8234,31247280400,3.09677E+11
2020/9/11,3225.7836,3262.4976,3220.5363,3260.3461,22169883000,2.54845E+11
2020/9/14,3275.9181,3283.5325,3261.1479,3278.8138,21392413700,2.6922E+11
2020/9/15,3277.1284,3297.6904,3263.7522,3295.6795,19768440000,2.51764E+11
2020/9/16,3293.1678,3302.4556,3271.075,3283.9244,20044336400,2.42271E+11
2020/9/17,3277.3238,3290.4094,3248.499,3270.435,20293197200,2.79311E+11
2020/9/18,3270.911,3338.3243,3268.526,3338.0897,25626078800,3.37026E+11
2020/9/21,3348.8988,3350.5893,3313.0714,3316.9351,21650309300,2.87691E+11
2020/9/22,3290.6656,3320.2278,3265.7025,3274.3015,21401506500,2.69113E+11
2020/9/23,3278.8358,3289.7624,3264.8907,3279.7105,16917806800,2.40742E+11
2020/9/24,3262.879,3265.3451,3221.2365,3223.1764,20673601100,2.5826E+11
2020/9/25,3234.3739,3239.4662,3208.0349,3219.4179,16482241900,2.20674E+11
2020/9/28,3224.9769,3238.1825,3210.8925,3217.5346,15598278300,2.09672E+11
2020/9/29,3231.8551,3242.7937,3219.7902,3224.3593,15134987000,2.07308E+11
2020/9/30,3232.7104,3244.9134,3202.3435,3218.0521,15350445700,2.05763E+11
2020/10/9,3262.6105,3280.5124,3260.1873,3272.0762,18832564800,2.64171E+11
2020/10/12,3287.3281,3359.1526,3286.1111,3358.4652,25962240800,3.557E+11
2020/10/13,3353.1213,3361.8315,3334.4989,3359.7499,20492610300,2.88506E+11
2020/10/14,3353.6247,3353.6247,3332.9635,3340.7782,19865938200,2.8116E+11
2020/10/15,3342.9222,3354.5784,3330.0014,3332.1832,19103128200,2.63849E+11
2020/10/16,3334.4568,3348.9543,3319.11,3336.3582,19429542100,2.53448E+11
2020/10/19,3351.0961,3371.0862,3307.8407,3312.6671,21230354000,2.83883E+11
2020/10/20,3307.1498,3328.1029,3293.7662,3328.1029,16508476200,2.27823E+11
2020/10/21,3332.147,3332.147,3304.1693,3325.0247,17763211500,2.46848E+11
2020/10/22,3315.8206,3320.8787,3281.3662,3312.5005,16594998700,2.36428E+11
2020/10/23,3308.1581,3326.0489,3276.6197,3277.9972,17420898200,2.49913E+11
2020/10/26,3258.7028,3264.4464,3226.6018,3251.1188,16773179500,2.35462E+11
2020/10/27,3240.7395,3258.3369,3235.5443,3254.3157,14911556600,2.17487E+11
2020/10/28,3256.2225,3275.8714,3238.382,3269.238,17318196500,2.56213E+11
2020/10/29,3235.7647,3289.7655,3231.1243,3272.7274,18470358900,2.78606E+11
2020/10/30,3278.6312,3279.8563,3219.4216,3224.5325,23018880300,3.28917E+11
2020/11/2,3228.715,3242.8041,3209.9094,3225.1196,22677913700,3.25322E+11
2020/11/3,3239.8063,3278.3806,3237.8539,3271.0744,21529786400,3.0373E+11
2020/11/4,3273.4326,3286.6212,3254.1113,3277.4402,18851412800,2.70724E+11
2020/11/5,3305.5798,3320.408,3291.6,3320.1333,22680146200,3.16293E+11
2020/11/6,3326.4645,3326.4645,3292.1507,3312.159,23486413200,3.25485E+11
2020/11/9,3329.4285,3380.8235,3329.4285,3373.7337,31021977100,4.29949E+11
2020/11/10,3387.6219,3387.6219,3346.1715,3360.1485,27870111300,3.90008E+11
2020/11/11,3354.0247,3365.836,3339.0407,3342.2025,27120465300,3.55802E+11
2020/11/12,3344.4562,3350.2848,3329.485,3338.6788,21650130900,2.86927E+11
2020/11/13,3327.2293,3327.2293,3291.6425,3310.1046,22789836400,3.01528E+11
2020/11/16,3325.6209,3346.9692,3313.6469,3346.9692,27959376100,3.33751E+11
2020/11/17,3347.1513,3347.6979,3323.9506,3339.895,28363247900,3.53623E+11
2020/11/18,3337.3315,3358.8938,3333.9916,3347.3034,28753125900,3.58745E+11
2020/11/19,3339.0864,3367.3328,3330.4496,3363.0876,25326299200,3.1952E+11
2020/11/20,3359.5966,3380.1489,3356.3086,3377.7267,26127121900,3.1266E+11
